,Cell type,test,cell tissue,cell source,material
5610,HCMEC,MTT,Blood,Human,Fe3O4
5611,HCMEC,MTT,Blood,Human,Fe3O4
5612,HCMEC,MTT,Blood,Human,Fe3O4
5613,HCMEC,MTT,Blood,Human,Fe3O4
5614,HCMEC,MTT,Blood,Human,Fe3O4
5615,MeT_5A,MTT,Mesothelium,Human,SiO2
5616,MeT_5A,MTT,Mesothelium,Human,SiO2
5617,MeT_5A,MTT,Mesothelium,Human,SiO2
5618,MeT_5A,MTT,Mesothelium,Human,SiO2
5619,MeT_5A,MTT,Mesothelium,Human,SiO2
5620,MeT_5A,MTT,Mesothelium,Human,SiO2
5621,MeT_5A,MTT,Mesothelium,Human,SiO2
5622,MeT_5A,MTT,Mesothelium,Human,SiO2
5623,A549,MTT,Lung,Human,SiO2
5624,A549,MTT,Lung,Human,SiO2
5625,A549,MTT,Lung,Human,SiO2
5626,A549,MTT,Lung,Human,SiO2
5627,A549,MTT,Lung,Human,SiO2
5628,A549,MTT,Lung,Human,SiO2
5629,A549,MTT,Lung,Human,SiO2
5630,A549,MTT,Lung,Human,SiO2
5631,BEAS_2B,LDH,Lung,Human,SiO2
5632,BEAS_2B,LDH,Lung,Human,SiO2
5633,BEAS_2B,LDH,Lung,Human,SiO2
5634,BEAS_2B,LDH,Lung,Human,SiO2
5635,BEAS_2B,LDH,Lung,Human,SiO2
5636,BEAS_2B,LDH,Lung,Human,SiO2
5637,BEAS_2B,LDH,Lung,Human,SiO2
5638,BEAS_2B,LDH,Lung,Human,SiO2
5639,A549,Alamar_blue,Lung,Human,SiO2
5640,A549,Alamar_blue,Lung,Human,SiO2
5641,A549,Alamar_blue,Lung,Human,SiO2
5642,A549,Alamar_blue,Lung,Human,SiO2
5643,A549,Alamar_blue,Lung,Human,SiO2
5644,A549,Alamar_blue,Lung,Human,SiO2
5645,A549,Alamar_blue,Lung,Human,SiO2
5646,SH_SY5Y,NRU,Bone,Human,TiO2
5647,SH_SY5Y,NRU,Bone,Human,TiO2
5648,SH_SY5Y,NRU,Bone,Human,TiO2
5649,SH_SY5Y,NRU,Bone,Human,TiO2
5650,SH_SY5Y,NRU,Bone,Human,TiO2
5651,SH_SY5Y,NRU,Bone,Human,TiO2
5652,SH_SY5Y,NRU,Bone,Human,TiO2
5653,SH_SY5Y,NRU,Bone,Human,TiO2
5654,SH_SY5Y,NRU,Bone,Human,TiO2
5655,SH_SY5Y,NRU,Bone,Human,TiO2
5656,SH_SY5Y,NRU,Bone,Human,TiO2
5657,SH_SY5Y,NRU,Bone,Human,TiO2
5658,SH_SY5Y,NRU,Bone,Human,TiO2
5659,SH_SY5Y,NRU,Bone,Human,TiO2
5660,SH_SY5Y,NRU,Bone,Human,TiO2
5661,SH_SY5Y,NRU,Bone,Human,TiO2
5662,SH_SY5Y,NRU,Bone,Human,TiO2
5663,SH_SY5Y,NRU,Bone,Human,TiO2
5664,SH_SY5Y,NRU,Bone,Human,TiO2
5665,SH_SY5Y,NRU,Bone,Human,TiO2
5666,SH_SY5Y,NRU,Bone,Human,TiO2
5667,SH_SY5Y,NRU,Bone,Human,TiO2
5668,SH_SY5Y,NRU,Bone,Human,TiO2
5669,SH_SY5Y,NRU,Bone,Human,TiO2
5670,SH_SY5Y,MTT,Bone,Human,TiO2
5671,SH_SY5Y,MTT,Bone,Human,TiO2
5672,SH_SY5Y,MTT,Bone,Human,TiO2
5673,SH_SY5Y,MTT,Bone,Human,TiO2
5674,SH_SY5Y,MTT,Bone,Human,TiO2
5675,SH_SY5Y,MTT,Bone,Human,TiO2
5676,SH_SY5Y,MTT,Bone,Human,TiO2
5677,SH_SY5Y,MTT,Bone,Human,TiO2
5678,SH_SY5Y,MTT,Bone,Human,TiO2
5679,SH_SY5Y,MTT,Bone,Human,TiO2
5680,SH_SY5Y,MTT,Bone,Human,TiO2
5681,SH_SY5Y,MTT,Bone,Human,TiO2
5682,SH_SY5Y,MTT,Bone,Human,TiO2
5683,SH_SY5Y,MTT,Bone,Human,TiO2
5684,SH_SY5Y,MTT,Bone,Human,TiO2
5685,SH_SY5Y,MTT,Bone,Human,TiO2
5686,SH_SY5Y,MTT,Bone,Human,TiO2
5687,SH_SY5Y,MTT,Bone,Human,TiO2
5688,SH_SY5Y,MTT,Bone,Human,TiO2
5689,SH_SY5Y,MTT,Bone,Human,TiO2
5690,SH_SY5Y,MTT,Bone,Human,TiO2
5691,SH_SY5Y,MTT,Bone,Human,TiO2
5692,SH_SY5Y,MTT,Bone,Human,TiO2
5693,SH_SY5Y,MTT,Bone,Human,TiO2
5694,SH_SY5Y,NRU,Bone,Human,TiO2
5695,SH_SY5Y,NRU,Bone,Human,TiO2
5696,SH_SY5Y,NRU,Bone,Human,TiO2
5697,SH_SY5Y,NRU,Bone,Human,TiO2
5698,SH_SY5Y,NRU,Bone,Human,TiO2
5699,SH_SY5Y,NRU,Bone,Human,TiO2
5700,SH_SY5Y,NRU,Bone,Human,TiO2
5701,SH_SY5Y,NRU,Bone,Human,TiO2
5702,SH_SY5Y,NRU,Bone,Human,TiO2
5703,SH_SY5Y,NRU,Bone,Human,TiO2
5704,SH_SY5Y,NRU,Bone,Human,TiO2
5705,SH_SY5Y,NRU,Bone,Human,TiO2
5706,SH_SY5Y,NRU,Bone,Human,TiO2
5707,SH_SY5Y,NRU,Bone,Human,TiO2
5708,SH_SY5Y,NRU,Bone,Human,TiO2
5709,SH_SY5Y,NRU,Bone,Human,TiO2
5710,SH_SY5Y,NRU,Bone,Human,TiO2
5711,SH_SY5Y,NRU,Bone,Human,TiO2
5712,SH_SY5Y,NRU,Bone,Human,TiO2
5713,SH_SY5Y,NRU,Bone,Human,TiO2
5714,SH_SY5Y,NRU,Bone,Human,TiO2
5715,SH_SY5Y,NRU,Bone,Human,TiO2
5716,SH_SY5Y,NRU,Bone,Human,TiO2
5717,SH_SY5Y,NRU,Bone,Human,TiO2
5718,SH_SY5Y,MTT,Bone,Human,TiO2
5719,SH_SY5Y,MTT,Bone,Human,TiO2
5720,SH_SY5Y,MTT,Bone,Human,TiO2
5721,SH_SY5Y,MTT,Bone,Human,TiO2
5722,SH_SY5Y,MTT,Bone,Human,TiO2
5723,SH_SY5Y,MTT,Bone,Human,TiO2
5724,SH_SY5Y,MTT,Bone,Human,TiO2
5725,SH_SY5Y,MTT,Bone,Human,TiO2
5726,SH_SY5Y,MTT,Bone,Human,TiO2
5727,SH_SY5Y,MTT,Bone,Human,TiO2
5728,SH_SY5Y,MTT,Bone,Human,TiO2
5729,SH_SY5Y,MTT,Bone,Human,TiO2
5730,SH_SY5Y,MTT,Bone,Human,TiO2
5731,SH_SY5Y,MTT,Bone,Human,TiO2
5732,SH_SY5Y,MTT,Bone,Human,TiO2
5733,SH_SY5Y,MTT,Bone,Human,TiO2
5734,SH_SY5Y,MTT,Bone,Human,TiO2
5735,SH_SY5Y,MTT,Bone,Human,TiO2
5736,SH_SY5Y,MTT,Bone,Human,TiO2
5737,SH_SY5Y,MTT,Bone,Human,TiO2
5738,SH_SY5Y,MTT,Bone,Human,TiO2
5739,SH_SY5Y,MTT,Bone,Human,TiO2
5740,SH_SY5Y,MTT,Bone,Human,TiO2
5741,SH_SY5Y,MTT,Bone,Human,TiO2
5742,MCF_10A,Annexiv_V_PI_staining,Breast,Human,TiO2
5743,MCF_10A,Annexiv_V_PI_staining,Breast,Human,TiO2
5744,MCF_10A,Annexiv_V_PI_staining,Breast,Human,TiO2
5745,MCF_10A,Annexiv_V_PI_staining,Breast,Human,TiO2
5746,WI_38,Annexiv_V_PI_staining,Lung,Human,TiO2
5747,WI_38,Annexiv_V_PI_staining,Lung,Human,TiO2
5748,WI_38,Annexiv_V_PI_staining,Lung,Human,TiO2
5749,WI_38,Annexiv_V_PI_staining,Lung,Human,TiO2
5750,Chang_Liver,Annexiv_V_PI_staining,Liver,Human,TiO2
5751,Chang_Liver,Annexiv_V_PI_staining,Liver,Human,TiO2
5752,Chang_Liver,Annexiv_V_PI_staining,Liver,Human,TiO2
5753,Chang_Liver,Annexiv_V_PI_staining,Liver,Human,TiO2
5754,Chang_Liver,Annexiv_V_PI_staining,Liver,Human,TiO2
5755,Chang_Liver,Annexiv_V_PI_staining,Liver,Human,TiO2
5756,Chang_Liver,Annexiv_V_PI_staining,Liver,Human,TiO2
5757,Chang_Liver,Annexiv_V_PI_staining,Liver,Human,TiO2
5758,Chang_Liver,Annexiv_V_PI_staining,Liver,Human,TiO2
5759,Chang_Liver,Annexiv_V_PI_staining,Liver,Human,TiO2
5760,L_02,ATP,Liver,Human,TiO2
5761,L_02,ATP,Liver,Human,TiO2
5762,L_02,ATP,Liver,Human,TiO2
5763,L_02,ATP,Liver,Human,TiO2
5764,L_02,ATP,Liver,Human,TiO2
5765,L_02,ATP,Liver,Human,TiO2
5766,L_02,ATP,Liver,Human,TiO2
5767,L_02,ATP,Liver,Human,TiO2
5768,L_02,ATP,Liver,Human,TiO2
5769,L_02,ATP,Liver,Human,TiO2
5770,L_02,ATP,Liver,Human,TiO2
5771,L_02,ATP,Liver,Human,TiO2
5772,V79_4,MTT,Lung,Hamster,TiO2
5773,V79_4,MTT,Lung,Hamster,TiO2
5774,V79_4,MTT,Lung,Hamster,TiO2
5775,V79_4,MTT,Lung,Hamster,TiO2
5776,V79_4,MTT,Lung,Hamster,TiO2
5777,V79_4,MTT,Lung,Hamster,TiO2
5778,V79_4,MTT,Lung,Hamster,TiO2
5779,V79_4,MTT,Lung,Hamster,TiO2
5780,V79_4,MTT,Lung,Hamster,TiO2
5781,V79_4,MTT,Lung,Hamster,TiO2
5782,V79_4,MTT,Lung,Hamster,TiO2
5783,V79_4,MTT,Lung,Hamster,TiO2
5784,V79_4,MTT,Lung,Hamster,TiO2
5785,V79_4,MTT,Lung,Hamster,TiO2
5786,V79_4,MTT,Lung,Hamster,TiO2
5787,V79_4,MTT,Lung,Hamster,TiO2
5788,V79_4,MTT,Lung,Hamster,TiO2
5789,V79_4,MTT,Lung,Hamster,TiO2
5790,V79_4,MTT,Lung,Hamster,TiO2
5791,V79_4,MTT,Lung,Hamster,TiO2
5792,V79_4,MTT,Lung,Hamster,TiO2
5793,BEAS_2B,MTS,Lung,Human,TiO2
5794,BEAS_2B,MTS,Lung,Human,TiO2
5795,BEAS_2B,MTS,Lung,Human,TiO2
5796,BEAS_2B,MTS,Lung,Human,TiO2
5797,BEAS_2B,MTS,Lung,Human,TiO2
5798,BEAS_2B,MTS,Lung,Human,TiO2
5799,BEAS_2B,MTS,Lung,Human,TiO2
5800,BEAS_2B,MTS,Lung,Human,TiO2
5801,BEAS_2B,MTS,Lung,Human,TiO2
5802,BEAS_2B,MTS,Lung,Human,TiO2
5803,RAW264_7,MTS,Blood,Mouse,TiO2
5804,RAW264_7,MTS,Blood,Mouse,TiO2
5805,RAW264_7,MTS,Blood,Mouse,TiO2
5806,RAW264_7,MTS,Blood,Mouse,TiO2
5807,RAW264_7,MTS,Blood,Mouse,TiO2
5808,RAW264_7,MTS,Blood,Mouse,TiO2
5809,RAW264_7,MTS,Blood,Mouse,TiO2
5810,RAW264_7,MTS,Blood,Mouse,TiO2
5811,RAW264_7,MTS,Blood,Mouse,TiO2
5812,RAW264_7,MTS,Blood,Mouse,TiO2
5813,A549,MTT,Lung,Human,TiO2
5814,A549,MTT,Lung,Human,TiO2
5815,A549,MTT,Lung,Human,TiO2
5816,A549,MTT,Lung,Human,TiO2
5817,A549,MTT,Lung,Human,TiO2
5818,A549,MTT,Lung,Human,TiO2
5819,A549,MTT,Lung,Human,TiO2
5820,A549,MTT,Lung,Human,TiO2
5821,A549,MTT,Lung,Human,TiO2
5822,A549,MTT,Lung,Human,TiO2
5823,A549,MTT,Lung,Human,TiO2
5824,A549,MTT,Lung,Human,TiO2
5825,A549,MTT,Lung,Human,TiO2
5826,A549,MTT,Lung,Human,TiO2
5827,A549,MTT,Lung,Human,TiO2
5828,A549,MTT,Lung,Human,TiO2
5829,A549,MTT,Lung,Human,TiO2
5830,A549,MTT,Lung,Human,TiO2
5831,A549,MTT,Lung,Human,TiO2
5832,A549,MTT,Lung,Human,TiO2
5833,A549,MTT,Lung,Human,TiO2
5834,A549,MTT,Lung,Human,TiO2
5835,A549,MTT,Lung,Human,TiO2
5836,A549,MTT,Lung,Human,TiO2
5837,A549,MTT,Lung,Human,TiO2
5838,A549,MTT,Lung,Human,TiO2
5839,A549,MTT,Lung,Human,TiO2
5840,A549,MTT,Lung,Human,TiO2
5841,A549,MTT,Lung,Human,TiO2
5842,A549,MTT,Lung,Human,TiO2
5843,V79_4,MTT,Lung,Hamster,TiO2
5844,V79_4,MTT,Lung,Hamster,TiO2
5845,V79_4,MTT,Lung,Hamster,TiO2
5846,SW480,MTT,Colon,Human,TiO2
5847,SW480,MTT,Colon,Human,TiO2
5848,SW480,MTT,Colon,Human,TiO2
5849,SW480,MTT,Colon,Human,TiO2
5850,SW480,MTT,Colon,Human,TiO2
5851,SW480,MTT,Colon,Human,TiO2
5852,Caco_2,MTT,Colon,Human,TiO2
5853,Caco_2,MTT,Colon,Human,TiO2
5854,Caco_2,MTT,Colon,Human,TiO2
5855,Caco_2,MTT,Colon,Human,TiO2
5856,Caco_2,MTT,Colon,Human,TiO2
5857,Caco_2,MTT,Colon,Human,TiO2
5858,Caco_2,MTT,Colon,Human,TiO2
5859,Caco_2,MTT,Colon,Human,TiO2
5860,SW480,MTT,Colon,Human,TiO2
5861,SW480,MTT,Colon,Human,TiO2
5862,SW480,MTT,Colon,Human,TiO2
5863,SW480,MTT,Colon,Human,TiO2
5864,SW480,MTT,Colon,Human,TiO2
5865,SW480,MTT,Colon,Human,TiO2
5866,SW480,MTT,Colon,Human,TiO2
5867,Caco_2,MTT,Colon,Human,TiO2
5868,Caco_2,MTT,Colon,Human,TiO2
5869,Caco_2,MTT,Colon,Human,TiO2
5870,Caco_2,MTT,Colon,Human,TiO2
5871,Caco_2,MTT,Colon,Human,TiO2
5872,Caco_2,MTT,Colon,Human,TiO2
5873,Caco_2,MTT,Colon,Human,TiO2
5874,Caco_2,MTT,Colon,Human,TiO2
5875,HCMEC,MTT,Blood,Human,ZnO
5876,HCMEC,MTT,Blood,Human,ZnO
5877,HCMEC,MTT,Blood,Human,ZnO
5878,HCMEC,MTT,Blood,Human,ZnO
5879,HCMEC,MTT,Blood,Human,ZnO
5880,HCMEC,MTT,Blood,Human,ZnO
5881,HCMEC,MTT,Blood,Human,ZnO
5882,HCMEC,MTT,Blood,Human,ZnO
5883,HCMEC,MTT,Blood,Human,ZnO
5884,HCMEC,MTT,Blood,Human,ZnO
5885,HCMEC,MTT,Blood,Human,ZnO
5886,HCMEC,MTT,Blood,Human,ZnO
5887,HCMEC,MTT,Blood,Human,ZnO
5888,HCMEC,MTT,Blood,Human,ZnO
5889,HCMEC,MTT,Blood,Human,ZnO
5890,HCMEC,MTT,Blood,Human,ZnO
5891,HCMEC,MTT,Blood,Human,ZnO
5892,HCMEC,MTT,Blood,Human,ZnO
5893,HONDC,CyQuant,Nose,Human,ZnO
5894,HONDC,CyQuant,Nose,Human,ZnO
5895,HONDC,CyQuant,Nose,Human,ZnO
5896,HONDC,CyQuant,Nose,Human,ZnO
5897,HONDC,CyQuant,Nose,Human,ZnO
5898,HONDC,CyQuant,Nose,Human,ZnO
5899,HONDC,CyQuant,Nose,Human,ZnO
5900,HONDC,CyQuant,Nose,Human,ZnO
5901,HONDC,CyQuant,Nose,Human,ZnO
5902,HONDC,CyQuant,Nose,Human,ZnO
5903,HONDC,MTT,Nose,Human,ZnO
5904,HONDC,MTT,Nose,Human,ZnO
5905,HONDC,MTT,Nose,Human,ZnO
5906,HONDC,MTT,Nose,Human,ZnO
5907,HONDC,MTT,Nose,Human,ZnO
5908,HONDC,MTT,Nose,Human,ZnO
5909,HONDC,MTT,Nose,Human,ZnO
5910,HONDC,MTT,Nose,Human,ZnO
5911,HONDC,MTT,Nose,Human,ZnO
5912,A549,MTT,Lung,Human,ZnO
5913,A549,MTT,Lung,Human,ZnO
5914,A549,MTT,Lung,Human,ZnO
5915,A549,MTT,Lung,Human,ZnO
5916,A549,MTT,Lung,Human,ZnO
5917,A549,MTT,Lung,Human,ZnO
5918,A549,MTT,Lung,Human,ZnO
5919,A549,MTT,Lung,Human,ZnO
5920,A549,MTT,Lung,Human,ZnO
5921,A549,MTT,Lung,Human,ZnO
5922,A549,MTT,Lung,Human,ZnO
5923,A549,MTT,Lung,Human,ZnO
5924,A549,MTT,Lung,Human,ZnO
5925,A549,MTT,Lung,Human,ZnO
5926,A549,MTT,Lung,Human,ZnO
5927,A549,MTT,Lung,Human,ZnO
5928,A549,MTT,Lung,Human,ZnO
5929,A549,MTT,Lung,Human,ZnO
5930,SH_SY5Y,NRU,Bone,Human,ZnO
5931,SH_SY5Y,NRU,Bone,Human,ZnO
5932,SH_SY5Y,NRU,Bone,Human,ZnO
5933,SH_SY5Y,NRU,Bone,Human,ZnO
5934,SH_SY5Y,NRU,Bone,Human,ZnO
5935,SH_SY5Y,NRU,Bone,Human,ZnO
5936,SH_SY5Y,NRU,Bone,Human,ZnO
5937,SH_SY5Y,NRU,Bone,Human,ZnO
5938,SH_SY5Y,NRU,Bone,Human,ZnO
5939,SH_SY5Y,NRU,Bone,Human,ZnO
5940,SH_SY5Y,NRU,Bone,Human,ZnO
5941,SH_SY5Y,NRU,Bone,Human,ZnO
5942,SH_SY5Y,NRU,Bone,Human,ZnO
5943,SH_SY5Y,NRU,Bone,Human,ZnO
5944,SH_SY5Y,NRU,Bone,Human,ZnO
5945,SH_SY5Y,NRU,Bone,Human,ZnO
5946,SH_SY5Y,NRU,Bone,Human,ZnO
5947,SH_SY5Y,NRU,Bone,Human,ZnO
5948,SH_SY5Y,NRU,Bone,Human,ZnO
5949,SH_SY5Y,NRU,Bone,Human,ZnO
5950,SH_SY5Y,NRU,Bone,Human,ZnO
5951,SH_SY5Y,NRU,Bone,Human,ZnO
5952,SH_SY5Y,NRU,Bone,Human,ZnO
5953,SH_SY5Y,NRU,Bone,Human,ZnO
5954,SH_SY5Y,NRU,Bone,Human,ZnO
5955,SH_SY5Y,NRU,Bone,Human,ZnO
5956,SH_SY5Y,NRU,Bone,Human,ZnO
5957,SH_SY5Y,NRU,Bone,Human,ZnO
5958,SH_SY5Y,NRU,Bone,Human,ZnO
5959,SH_SY5Y,NRU,Bone,Human,ZnO
5960,SH_SY5Y,NRU,Bone,Human,ZnO
5961,SH_SY5Y,NRU,Bone,Human,ZnO
5962,SH_SY5Y,NRU,Bone,Human,ZnO
5963,SH_SY5Y,NRU,Bone,Human,ZnO
5964,SH_SY5Y,NRU,Bone,Human,ZnO
5965,SH_SY5Y,NRU,Bone,Human,ZnO
5966,SH_SY5Y,MTT,Bone,Human,ZnO
5967,SH_SY5Y,MTT,Bone,Human,ZnO
5968,SH_SY5Y,MTT,Bone,Human,ZnO
5969,SH_SY5Y,MTT,Bone,Human,ZnO
5970,SH_SY5Y,MTT,Bone,Human,ZnO
5971,SH_SY5Y,MTT,Bone,Human,ZnO
5972,SH_SY5Y,MTT,Bone,Human,ZnO
5973,SH_SY5Y,MTT,Bone,Human,ZnO
5974,SH_SY5Y,MTT,Bone,Human,ZnO
5975,SH_SY5Y,MTT,Bone,Human,ZnO
5976,SH_SY5Y,MTT,Bone,Human,ZnO
5977,SH_SY5Y,MTT,Bone,Human,ZnO
5978,SH_SY5Y,MTT,Bone,Human,ZnO
5979,SH_SY5Y,MTT,Bone,Human,ZnO
5980,SH_SY5Y,MTT,Bone,Human,ZnO
5981,SH_SY5Y,MTT,Bone,Human,ZnO
5982,SH_SY5Y,MTT,Bone,Human,ZnO
5983,SH_SY5Y,MTT,Bone,Human,ZnO
5984,SH_SY5Y,MTT,Bone,Human,ZnO
5985,SH_SY5Y,MTT,Bone,Human,ZnO
5986,SH_SY5Y,MTT,Bone,Human,ZnO
5987,SH_SY5Y,MTT,Bone,Human,ZnO
5988,SH_SY5Y,MTT,Bone,Human,ZnO
5989,SH_SY5Y,MTT,Bone,Human,ZnO
5990,SH_SY5Y,MTT,Bone,Human,ZnO
5991,SH_SY5Y,MTT,Bone,Human,ZnO
5992,SH_SY5Y,MTT,Bone,Human,ZnO
5993,SH_SY5Y,MTT,Bone,Human,ZnO
5994,SH_SY5Y,MTT,Bone,Human,ZnO
5995,SH_SY5Y,MTT,Bone,Human,ZnO
5996,SH_SY5Y,MTT,Bone,Human,ZnO
5997,SH_SY5Y,MTT,Bone,Human,ZnO
5998,SH_SY5Y,MTT,Bone,Human,ZnO
5999,SH_SY5Y,MTT,Bone,Human,ZnO
6000,A549,MTT,Lung,Human,ZnO
6001,A549,MTT,Lung,Human,ZnO
6002,A549,MTT,Lung,Human,ZnO
6003,A549,MTT,Lung,Human,ZnO
6004,A549,MTT,Lung,Human,ZnO
6005,A549,MTT,Lung,Human,ZnO
6006,A549,MTT,Lung,Human,ZnO
6007,A549,MTT,Lung,Human,ZnO
6008,A549,MTT,Lung,Human,ZnO
6009,A549,MTT,Lung,Human,ZnO
6010,A549,MTT,Lung,Human,ZnO
6011,A549,MTT,Lung,Human,ZnO
6012,A549,MTT,Lung,Human,ZnO
6013,A549,MTT,Lung,Human,ZnO
6014,A549,MTT,Lung,Human,ZnO
6015,A549,MTT,Lung,Human,ZnO
6016,A549,MTT,Lung,Human,ZnO
6017,A549,MTT,Lung,Human,ZnO
6018,A549,MTT,Lung,Human,ZnO
6019,A549,MTT,Lung,Human,ZnO
6020,A549,MTT,Lung,Human,ZnO
6021,A549,MTT,Lung,Human,ZnO
6022,A549,MTT,Lung,Human,ZnO
6023,A549,MTT,Lung,Human,ZnO
6024,A549,MTT,Lung,Human,ZnO
6025,A549,MTT,Lung,Human,ZnO
6026,A549,MTT,Lung,Human,ZnO
6027,A549,MTT,Lung,Human,ZnO
6028,A549,MTT,Lung,Human,ZnO
6029,A549,MTT,Lung,Human,ZnO
6030,A549,MTT,Lung,Human,ZnO
6031,A549,MTT,Lung,Human,ZnO
6032,A549,MTT,Lung,Human,ZnO
6033,A549,MTT,Lung,Human,ZnO
6034,A549,MTT,Lung,Human,ZnO
6035,A549,MTT,Lung,Human,ZnO
6036,A549,MTT,Lung,Human,ZnO
6037,A549,MTT,Lung,Human,ZnO
6038,A549,MTT,Lung,Human,ZnO
6039,A549,MTT,Lung,Human,ZnO
6040,A549,MTT,Lung,Human,ZnO
6041,A549,MTT,Lung,Human,ZnO
6042,A549,MTT,Lung,Human,ZnO
6043,A549,MTT,Lung,Human,ZnO
6044,A549,MTT,Lung,Human,ZnO
6045,A549,MTT,Lung,Human,ZnO
6046,A549,MTT,Lung,Human,ZnO
6047,A549,MTT,Lung,Human,ZnO
6048,A549,MTT,Lung,Human,ZnO
6049,A549,MTT,Lung,Human,ZnO
6050,A549,MTT,Lung,Human,ZnO
6051,A549,MTT,Lung,Human,ZnO
6052,A549,MTT,Lung,Human,ZnO
6053,A549,MTT,Lung,Human,ZnO
6054,A549,MTT,Lung,Human,ZnO
6055,A549,MTT,Lung,Human,ZnO
6056,A549,MTT,Lung,Human,ZnO
6057,A549,MTT,Lung,Human,ZnO
6058,A549,MTT,Lung,Human,ZnO
6059,A549,MTT,Lung,Human,ZnO
6060,A549,MTT,Lung,Human,ZnO
6061,A549,MTT,Lung,Human,ZnO
6062,A549,MTT,Lung,Human,ZnO
6063,A549,MTT,Lung,Human,ZnO
6064,A549,MTT,Lung,Human,ZnO
6065,A549,MTT,Lung,Human,ZnO
6066,A549,MTT,Lung,Human,ZnO
6067,A549,MTT,Lung,Human,ZnO
6068,A549,MTT,Lung,Human,ZnO
6069,A549,MTT,Lung,Human,ZnO
6070,A549,MTT,Lung,Human,ZnO
6071,A549,MTT,Lung,Human,ZnO
6072,A549,MTT,Lung,Human,ZnO
6073,A549,MTT,Lung,Human,ZnO
6074,A549,MTT,Lung,Human,ZnO
6075,A549,MTT,Lung,Human,ZnO
6076,A549,MTT,Lung,Human,ZnO
6077,A549,MTT,Lung,Human,ZnO
6078,A549,MTT,Lung,Human,ZnO
6079,A549,MTT,Lung,Human,ZnO
6080,A549,MTT,Lung,Human,ZnO
6081,A549,MTT,Lung,Human,ZnO
6082,A549,MTT,Lung,Human,ZnO
6083,A549,MTT,Lung,Human,ZnO
6084,SW480,MTT,Colon,Human,ZnO
6085,SW480,MTT,Colon,Human,ZnO
6086,SW480,MTT,Colon,Human,ZnO
6087,SW480,MTT,Colon,Human,ZnO
6088,SW480,MTT,Colon,Human,ZnO
6089,SW480,MTT,Colon,Human,ZnO
6090,Caco_2,MTT,Colon,Human,ZnO
6091,Caco_2,MTT,Colon,Human,ZnO
6092,Caco_2,MTT,Colon,Human,ZnO
6093,Caco_2,MTT,Colon,Human,ZnO
6094,SW480,MTT,Colon,Human,ZnO
6095,SW480,MTT,Colon,Human,ZnO
6096,SW480,MTT,Colon,Human,ZnO
6097,SW480,MTT,Colon,Human,ZnO
6098,SW480,MTT,Colon,Human,ZnO
6099,SW480,MTT,Colon,Human,ZnO
6100,SW480,MTT,Colon,Human,ZnO
6101,Caco_2,MTT,Colon,Human,ZnO
6102,Caco_2,MTT,Colon,Human,ZnO
6103,Caco_2,MTT,Colon,Human,ZnO
6104,Caco_2,MTT,Colon,Human,ZnO
6105,Caco_2,MTT,Colon,Human,ZnO
6106,Caco_2,MTT,Colon,Human,ZnO
6107,Missing,Missing,Missing,Missing,CuO
6108,Missing,Missing,Missing,Missing,ZnO
6109,Missing,Missing,Missing,Missing,ZnO
6110,Missing,Missing,Missing,Missing,ZnO
6111,Missing,Missing,Missing,Missing,Mn2O3
6112,Missing,Missing,Missing,Missing,ZnO
6113,Missing,Missing,Missing,Missing,ZnO
6114,Missing,Missing,Missing,Missing,ZnO
6115,Missing,Missing,Missing,Missing,CoO
6116,Missing,Missing,Missing,Missing,ZnO
6117,Missing,Missing,Missing,Missing,CuO
6118,Missing,Missing,Missing,Missing,ZnO
6119,Missing,Missing,Missing,Missing,CuO
6120,Missing,Missing,Missing,Missing,Mn2O3
6121,Missing,Missing,Missing,Missing,CuO
6122,Missing,Missing,Missing,Missing,Mn2O3
6123,Missing,Missing,Missing,Missing,Mn2O3
6124,Missing,Missing,Missing,Missing,ZnO
6125,Missing,Missing,Missing,Missing,Mn2O3
6126,Missing,Missing,Missing,Missing,CoO
6127,Missing,Missing,Missing,Missing,Mn2O3
6128,Missing,Missing,Missing,Missing,Mn2O3
6129,Missing,Missing,Missing,Missing,CuO
6130,Missing,Missing,Missing,Missing,CuO
6131,Missing,Missing,Missing,Missing,ZnO
6132,Missing,Missing,Missing,Missing,CoO
6133,Missing,Missing,Missing,Missing,Mn2O3
6134,Missing,Missing,Missing,Missing,ZnO
6135,Missing,Missing,Missing,Missing,ZnO
6136,Missing,Missing,Missing,Missing,CuO
6137,Missing,Missing,Missing,Missing,CuO
6138,Missing,Missing,Missing,Missing,Mn2O3
6139,Missing,Missing,Missing,Missing,CuO
6140,Missing,Missing,Missing,Missing,CoO
6141,Missing,Missing,Missing,Missing,Mn2O3
6142,Missing,Missing,Missing,Missing,CoO
6143,Missing,Missing,Missing,Missing,ZnO
6144,Missing,Missing,Missing,Missing,CoO
6145,Missing,Missing,Missing,Missing,ZnO
6146,Missing,Missing,Missing,Missing,Mn2O3
6147,Missing,Missing,Missing,Missing,ZnO
6148,Missing,Missing,Missing,Missing,ZnO
6149,Missing,Missing,Missing,Missing,ZnO
6150,Missing,Missing,Missing,Missing,CuO
6151,Missing,Missing,Missing,Missing,CuO
6152,Missing,Missing,Missing,Missing,Mn2O3
6153,Missing,Missing,Missing,Missing,CuO
6154,Missing,Missing,Missing,Missing,Mn2O3
6155,Missing,Missing,Missing,Missing,CoO
6156,Missing,Missing,Missing,Missing,CoO
