,material,shape,coat/functional group,synthesismethod,surface charge,size in medium (nm),zeta in medium (mV),no of cells (cells/well),human/animal,cell source,cell tissue,cell morphology,cell age,time (hr),concentration (ug/ml),test,test indicator,viability (%),DOI,core size (nm),surface area,Hydrodynamic diameter (nm),Zeta potential (mV),Cell type,Molecular weight (g/mol),norm by time+conc,Zeta norm,Zeta norm (log),Hydro norm,Hydro norm (log),size med norm,size med norm (log),zeta med norm,zeta med norm (log),surf norm,surf norm (log),mol wt norm,mol wt norm (log),Zeta/Diam norm,Zeta/Diam norm (log),zeta/surf norm,zeta/surf norm (log),zeta/(hydro*surf) norm,zeta/(hydro*surf) norm (log),hydro/core,hydro/core norm,hydro/core norm (log),ch per particle norm,ch per particle norm (log),surf per particle norm,surf per particle norm (log),ch per surf per particle norm,ch per surf per particle norm (log),ch per moles norm,ch per moles norm (log)
2551,C,Sphere,None,Commercial,Negative,142.0,-37.4,10000.0,A,Mouse,Skin,Fibroblast,Adult,6.0,0.1,MTT,TetrazoliumSalt,88.923,10.1080/01480545.2016.1199563,,,34.64,,mDF,107.8682,0.6000000000000001,,,57.73333333333333,1.7614266329616652,236.66666666666663,2.374137093999413,-62.33333333333332,,,,179.78033333333332,2.2547421813240045,,,,,,,,,,,,,,,,,
2552,C,Sphere,None,Commercial,Negative,142.0,-37.4,10000.0,A,Mouse,Skin,Fibroblast,Adult,6.0,1.0,MTT,TetrazoliumSalt,85.077,10.1080/01480545.2016.1199563,,,34.64,,mDF,107.8682,6.0,,,5.773333333333333,0.7614266329616654,23.666666666666668,1.3741370939994129,-6.233333333333333,,,,17.978033333333332,1.2547421813240045,,,,,,,,,,,,,,,,,
2553,C,Sphere,None,Commercial,Negative,142.0,-37.4,10000.0,A,Mouse,Skin,Fibroblast,Adult,6.0,10.0,MTT,TetrazoliumSalt,92.462,10.1080/01480545.2016.1199563,,,34.64,,mDF,107.8682,60.0,,,0.5773333333333334,-0.2385733670383346,2.3666666666666667,0.37413709399941286,-0.6233333333333333,,,,1.7978033333333334,0.25474218132400456,,,,,,,,,,,,,,,,,
2554,C,Sphere,None,Commercial,Negative,142.0,-37.4,10000.0,A,Mouse,Skin,Fibroblast,Adult,6.0,50.0,MTT,TetrazoliumSalt,100.0,10.1080/01480545.2016.1199563,,,34.64,,mDF,107.8682,300.0,,,0.11546666666666666,-0.9375433713743534,0.47333333333333333,-0.32483291033660594,-0.12466666666666666,,,,0.3595606666666667,-0.44422782301201424,,,,,,,,,,,,,,,,,
2555,C,Sphere,None,Commercial,Negative,142.0,-37.4,10000.0,A,Mouse,Skin,Fibroblast,Adult,6.0,100.0,MTT,TetrazoliumSalt,98.923,10.1080/01480545.2016.1199563,,,34.64,,mDF,107.8682,600.0,,,0.05773333333333333,-1.2385733670383345,0.23666666666666666,-0.6258629060005871,-0.06233333333333333,,,,0.17978033333333335,-0.7452578186759954,,,,,,,,,,,,,,,,,
2556,C,Sphere,None,Commercial,Negative,142.0,-37.4,10000.0,A,Mouse,Skin,Fibroblast,Adult,24.0,0.1,MTT,TetrazoliumSalt,69.902,10.1080/01480545.2016.1199563,,,34.64,,mDF,107.8682,2.4000000000000004,,,14.433333333333332,1.159366641633703,59.16666666666666,1.7720771026714504,-15.58333333333333,,,,44.94508333333333,1.6526821899960422,,,,,,,,,,,,,,,,,
2557,C,Sphere,None,Commercial,Negative,142.0,-37.4,10000.0,A,Mouse,Skin,Fibroblast,Adult,24.0,1.0,MTT,TetrazoliumSalt,77.778,10.1080/01480545.2016.1199563,,,34.64,,mDF,107.8682,24.0,,,1.4433333333333334,0.159366641633703,5.916666666666667,0.7720771026714505,-1.5583333333333333,,,,4.494508333333333,0.6526821899960421,,,,,,,,,,,,,,,,,
2558,C,Sphere,None,Commercial,Negative,142.0,-37.4,10000.0,A,Mouse,Skin,Fibroblast,Adult,24.0,10.0,MTT,TetrazoliumSalt,80.028,10.1080/01480545.2016.1199563,,,34.64,,mDF,107.8682,240.0,,,0.14433333333333334,-0.8406333583662969,0.5916666666666667,-0.22792289732854953,-0.15583333333333332,,,,0.44945083333333335,-0.34731781000395784,,,,,,,,,,,,,,,,,
2559,C,Sphere,None,Commercial,Negative,142.0,-37.4,10000.0,A,Mouse,Skin,Fibroblast,Adult,24.0,50.0,MTT,TetrazoliumSalt,78.622,10.1080/01480545.2016.1199563,,,34.64,,mDF,107.8682,1200.0,,,0.028866666666666665,-1.5396033627023158,0.11833333333333333,-0.9268929016645684,-0.031166666666666665,,,,0.08989016666666667,-1.0462878143399765,,,,,,,,,,,,,,,,,
2560,C,Sphere,None,Commercial,Negative,142.0,-37.4,10000.0,A,Mouse,Skin,Fibroblast,Adult,24.0,100.0,MTT,TetrazoliumSalt,72.152,10.1080/01480545.2016.1199563,,,34.64,,mDF,63.546,2400.0,,,0.014433333333333333,-1.840633358366297,0.059166666666666666,-1.2279228973285496,-0.015583333333333333,,,,0.0264775,-1.577123023290519,,,,,,,,,,,,,,,,,
2561,C,Sphere,None,Commercial,Negative,142.0,-37.4,10000.0,A,Mouse,Skin,Fibroblast,Adult,48.0,0.1,MTT,TetrazoliumSalt,74.348,10.1080/01480545.2016.1199563,,,34.64,,mDF,63.546,4.800000000000001,,,7.216666666666666,0.8583366459697218,29.58333333333333,1.471047107007469,-7.791666666666665,,,,13.238749999999998,1.1218469810454998,,,,,,,,,,,,,,,,,
2562,C,Sphere,None,Commercial,Negative,142.0,-37.4,10000.0,A,Mouse,Skin,Fibroblast,Adult,48.0,1.0,MTT,TetrazoliumSalt,76.377,10.1080/01480545.2016.1199563,,,34.64,,mDF,63.546,48.0,,,0.7216666666666667,-0.1416633540302782,2.9583333333333335,0.47104710700746927,-0.7791666666666667,,,,1.323875,0.12184698104549993,,,,,,,,,,,,,,,,,
2563,C,Sphere,None,Commercial,Negative,142.0,-37.4,10000.0,A,Mouse,Skin,Fibroblast,Adult,48.0,10.0,MTT,TetrazoliumSalt,71.594,10.1080/01480545.2016.1199563,,,34.64,,mDF,63.546,480.0,,,0.07216666666666667,-1.141663354030278,0.29583333333333334,-0.5289528929925307,-0.07791666666666666,,,,0.1323875,-0.8781530189545,,,,,,,,,,,,,,,,,
2564,C,Sphere,None,Commercial,Negative,142.0,-37.4,10000.0,A,Mouse,Skin,Fibroblast,Adult,48.0,50.0,MTT,TetrazoliumSalt,76.377,10.1080/01480545.2016.1199563,,,34.64,,mDF,63.546,2400.0,,,0.014433333333333333,-1.840633358366297,0.059166666666666666,-1.2279228973285496,-0.015583333333333333,,,,0.0264775,-1.577123023290519,,,,,,,,,,,,,,,,,
2565,C,Sphere,None,Commercial,Negative,142.0,-37.4,10000.0,A,Mouse,Skin,Fibroblast,Adult,48.0,100.0,MTT,TetrazoliumSalt,75.797,10.1080/01480545.2016.1199563,,,34.64,,mDF,63.546,4800.0,,,0.007216666666666666,-2.1416633540302783,0.029583333333333333,-1.5289528929925307,-0.007791666666666666,,,,0.01323875,-1.8781530189545,,,,,,,,,,,,,,,,,
2566,C,Nanotube,None,Commercial,Positive,112.9,12.9,10000.0,A,Mouse,Skin,Fibroblast,Adult,6.0,0.1,MTT,TetrazoliumSalt,91.846,10.1080/01480545.2016.1199563,,,9.0,,mDF,63.546,0.6000000000000001,,,14.999999999999998,1.1760912590556811,188.16666666666666,2.274542691541324,21.499999999999996,1.3324384599156052,,,105.90999999999998,2.0249369680374434,,,,,,,,,,,,,,,,,
2567,C,Nanotube,None,Commercial,Positive,112.9,12.9,10000.0,A,Mouse,Skin,Fibroblast,Adult,6.0,1.0,MTT,TetrazoliumSalt,87.846,10.1080/01480545.2016.1199563,,,9.0,,mDF,63.546,6.0,,,1.5,0.17609125905568124,18.816666666666666,1.2745426915413243,2.15,0.33243845991560533,,,10.591,1.0249369680374436,,,,,,,,,,,,,,,,,
2568,C,Nanotube,None,Commercial,Positive,112.9,12.9,10000.0,A,Mouse,Skin,Fibroblast,Adult,6.0,10.0,MTT,TetrazoliumSalt,87.077,10.1080/01480545.2016.1199563,,,9.0,,mDF,172.11481,60.0,,,0.15,-0.8239087409443188,1.8816666666666668,0.27454269154132427,0.215,-0.6675615400843947,,,2.868580166666667,0.45766699138229816,,,,,,,,,,,,,,,,,
2569,C,Nanotube,None,Commercial,Positive,112.9,12.9,10000.0,A,Mouse,Skin,Fibroblast,Adult,6.0,50.0,MTT,TetrazoliumSalt,82.0,10.1080/01480545.2016.1199563,,,9.0,,mDF,172.11481,300.0,,,0.03,-1.5228787452803376,0.37633333333333335,-0.42442731279469453,0.043000000000000003,-1.3665315444204134,,,0.5737160333333333,-0.2413030129537207,,,,,,,,,,,,,,,,,
2570,C,Nanotube,None,Commercial,Positive,112.9,12.9,10000.0,A,Mouse,Skin,Fibroblast,Adult,6.0,100.0,MTT,TetrazoliumSalt,72.462,10.1080/01480545.2016.1199563,,,9.0,,mDF,172.11481,600.0,,,0.015,-1.8239087409443189,0.18816666666666668,-0.7254573084586757,0.021500000000000002,-1.6675615400843946,,,0.28685801666666666,-0.5423330086177018,,,,,,,,,,,,,,,,,
2571,C,Nanotube,None,Commercial,Positive,112.9,12.9,10000.0,A,Mouse,Skin,Fibroblast,Adult,24.0,0.1,MTT,TetrazoliumSalt,61.041,10.1080/01480545.2016.1199563,,,9.0,,mDF,172.11481,2.4000000000000004,,,3.7499999999999996,0.5740312677277188,47.041666666666664,1.6724827002133618,5.374999999999999,0.7303784685876429,,,71.71450416666666,1.8556070000543357,,,,,,,,,,,,,,,,,
2572,C,Nanotube,None,Commercial,Positive,112.9,12.9,10000.0,A,Mouse,Skin,Fibroblast,Adult,24.0,1.0,MTT,TetrazoliumSalt,56.962,10.1080/01480545.2016.1199563,,,9.0,,mDF,172.11481,24.0,,,0.375,-0.42596873227228116,4.704166666666667,0.6724827002133619,0.5375,-0.26962153141235706,,,7.171450416666667,0.8556070000543358,,,,,,,,,,,,,,,,,
2573,C,Nanotube,None,Commercial,Positive,112.9,12.9,10000.0,A,Mouse,Skin,Fibroblast,Adult,24.0,10.0,MTT,TetrazoliumSalt,72.152,10.1080/01480545.2016.1199563,,,9.0,,mDF,172.11481,240.0,,,0.0375,-1.4259687322722812,0.4704166666666667,-0.3275172997866381,0.05375,-1.2696215314123571,,,0.7171450416666667,-0.14439299994566424,,,,,,,,,,,,,,,,,
2574,C,Nanotube,None,Commercial,Positive,112.9,12.9,10000.0,A,Mouse,Skin,Fibroblast,Adult,24.0,50.0,MTT,TetrazoliumSalt,76.793,10.1080/01480545.2016.1199563,,,9.0,,mDF,172.11481,1200.0,,,0.0075,-2.1249387366083,0.09408333333333334,-1.026487304122657,0.010750000000000001,-1.9685915357483759,,,0.14342900833333333,-0.8433630042816831,,,,,,,,,,,,,,,,,
2575,C,Nanotube,None,Commercial,Positive,112.9,12.9,10000.0,A,Mouse,Skin,Fibroblast,Adult,24.0,100.0,MTT,TetrazoliumSalt,64.276,10.1080/01480545.2016.1199563,,,9.0,,mDF,172.11481,2400.0,,,0.00375,-2.425968732272281,0.04704166666666667,-1.3275172997866382,0.0053750000000000004,-2.269621531412357,,,0.07171450416666666,-1.1443929999456643,,,,,,,,,,,,,,,,,
2576,C,Nanotube,None,Commercial,Positive,112.9,12.9,10000.0,A,Mouse,Skin,Fibroblast,Adult,48.0,0.1,MTT,TetrazoliumSalt,61.159,10.1080/01480545.2016.1199563,,,9.0,,mDF,172.11481,4.800000000000001,,,1.8749999999999998,0.2730012720637376,23.520833333333332,1.3714527045493807,2.6874999999999996,0.4293484729236617,,,35.85725208333333,1.5545770043903544,,,,,,,,,,,,,,,,,
2577,C,Nanotube,None,Commercial,Positive,112.9,12.9,10000.0,A,Mouse,Skin,Fibroblast,Adult,48.0,1.0,MTT,TetrazoliumSalt,66.377,10.1080/01480545.2016.1199563,,,9.0,,mDF,172.11481,48.0,,,0.1875,-0.7269987279362623,2.3520833333333333,0.3714527045493806,0.26875,-0.5706515270763383,,,3.5857252083333333,0.5545770043903545,,,,,,,,,,,,,,,,,
2578,C,Nanotube,None,Commercial,Positive,112.9,12.9,10000.0,A,Mouse,Skin,Fibroblast,Adult,48.0,10.0,MTT,TetrazoliumSalt,77.681,10.1080/01480545.2016.1199563,,,9.0,,mDF,172.11481,480.0,,,0.01875,-1.7269987279362624,0.23520833333333335,-0.6285472954506193,0.026875,-1.5706515270763384,,,0.35857252083333335,-0.44542299560964543,,,,,,,,,,,,,,,,,
2579,C,Nanotube,None,Commercial,Positive,112.9,12.9,10000.0,A,Mouse,Skin,Fibroblast,Adult,48.0,50.0,MTT,TetrazoliumSalt,71.594,10.1080/01480545.2016.1199563,,,9.0,,mDF,172.11481,2400.0,,,0.00375,-2.425968732272281,0.04704166666666667,-1.3275172997866382,0.0053750000000000004,-2.269621531412357,,,0.07171450416666666,-1.1443929999456643,,,,,,,,,,,,,,,,,
2580,C,Nanotube,None,Commercial,Positive,112.9,12.9,10000.0,A,Mouse,Skin,Fibroblast,Adult,48.0,100.0,MTT,TetrazoliumSalt,62.029,10.1080/01480545.2016.1199563,,,9.0,,mDF,172.11481,4800.0,,,0.001875,-2.7269987279362624,0.023520833333333335,-1.6285472954506193,0.0026875000000000002,-2.5706515270763384,,,0.03585725208333333,-1.4454229956096454,,,,,,,,,,,,,,,,,
2581,Fe3O4,Sphere,None,Commercial,Negative,316.6,-18.4,10000.0,A,Mouse,Skin,Fibroblast,Adult,6.0,0.1,MTT,TetrazoliumSalt,83.538,10.1080/01480545.2016.1199563,,,28.33,49.26,mDF,172.11481,0.6000000000000001,82.09999999999998,1.9143431571194407,47.216666666666654,1.6740953241367935,527.6666666666666,2.7223596601426934,-30.66666666666666,,,,286.85801666666663,2.457666991382298,2.8979879985880688,0.4620965825990035,,,,,,,,,,,,,,0.47700717910329726,-0.3214750846465011
2582,Fe3O4,Sphere,None,Commercial,Negative,316.6,-18.4,10000.0,A,Mouse,Skin,Fibroblast,Adult,6.0,1.0,MTT,TetrazoliumSalt,90.462,10.1080/01480545.2016.1199563,,,28.33,49.26,mDF,172.11481,6.0,8.209999999999999,0.9143431571194407,4.721666666666667,0.6740953241367935,52.76666666666667,1.7223596601426936,-3.0666666666666664,,,,28.685801666666666,1.4576669913822982,0.2897987998588069,-0.5379034174009965,,,,,,,,,,,,,,0.04770071791032974,-1.3214750846465009
2583,Fe3O4,Sphere,None,Commercial,Negative,316.6,-18.4,10000.0,A,Mouse,Skin,Fibroblast,Adult,6.0,10.0,MTT,TetrazoliumSalt,85.385,10.1080/01480545.2016.1199563,,,28.33,49.26,mDF,172.11481,60.0,0.821,-0.08565684288055925,0.4721666666666666,-0.3259046758632065,5.276666666666667,0.7223596601426935,-0.30666666666666664,,,,2.868580166666667,0.45766699138229816,0.028979879985880693,-1.5379034174009965,,,,,,,,,,,,,,0.004770071791032973,-2.321475084646501
2584,Fe3O4,Sphere,None,Commercial,Negative,316.6,-18.4,10000.0,A,Mouse,Skin,Fibroblast,Adult,6.0,50.0,MTT,TetrazoliumSalt,87.538,10.1080/01480545.2016.1199563,,,28.33,49.26,mDF,172.11481,300.0,0.16419999999999998,-0.784626847216578,0.09443333333333333,-1.0248746801992252,1.0553333333333335,0.02338965580667472,-0.06133333333333333,,,,0.5737160333333333,-0.2413030129537207,0.005795975997176138,-2.236873421737015,,,,,,,,,,,,,,0.0009540143582065947,-3.0204450889825196
2585,Fe3O4,Sphere,None,Commercial,Negative,316.6,-18.4,10000.0,A,Mouse,Skin,Fibroblast,Adult,6.0,100.0,MTT,TetrazoliumSalt,80.0,10.1080/01480545.2016.1199563,,,28.33,49.26,mDF,172.11481,600.0,0.08209999999999999,-1.0856568428805593,0.047216666666666664,-1.3259046758632065,0.5276666666666667,-0.27764033985730646,-0.030666666666666665,,,,0.28685801666666666,-0.5423330086177018,0.002897987998588069,-2.5379034174009965,,,,,,,,,,,,,,0.00047700717910329735,-3.321475084646501
2586,Fe3O4,Sphere,None,Commercial,Negative,316.6,-18.4,10000.0,A,Mouse,Skin,Fibroblast,Adult,24.0,0.1,MTT,TetrazoliumSalt,87.482,10.1080/01480545.2016.1199563,,,28.33,49.26,mDF,172.11481,2.4000000000000004,20.524999999999995,1.3122831657914782,11.804166666666664,1.072035332808831,131.91666666666666,2.120299668814731,-7.666666666666665,,,,71.71450416666666,1.8556070000543357,0.7244969996470172,-0.13996340872895888,,,,,,,,,,,,,,0.11925179477582432,-0.9235350759744635
2587,Fe3O4,Sphere,None,Commercial,Negative,316.6,-18.4,10000.0,A,Mouse,Skin,Fibroblast,Adult,24.0,1.0,MTT,TetrazoliumSalt,100.0,10.1080/01480545.2016.1199563,,,28.33,49.26,mDF,172.11481,24.0,2.0524999999999998,0.31228316579147836,1.1804166666666667,0.07203533280883118,13.191666666666668,1.120299668814731,-0.7666666666666666,,,,7.171450416666667,0.8556070000543358,0.07244969996470173,-1.1399634087289587,,,,,,,,,,,,,,0.011925179477582435,-1.9235350759744634
2588,Fe3O4,Sphere,None,Commercial,Negative,316.6,-18.4,10000.0,A,Mouse,Skin,Fibroblast,Adult,24.0,10.0,MTT,TetrazoliumSalt,88.326,10.1080/01480545.2016.1199563,,,28.33,49.26,mDF,172.11481,240.0,0.20525,-0.6877168342085217,0.11804166666666666,-0.9279646671911689,1.3191666666666668,0.12029966881473113,-0.07666666666666666,,,,0.7171450416666667,-0.14439299994566424,0.007244969996470173,-2.139963408728959,,,,,,,,,,,,,,0.0011925179477582433,-2.9235350759744634
2589,Fe3O4,Sphere,None,Commercial,Negative,316.6,-18.4,10000.0,A,Mouse,Skin,Fibroblast,Adult,24.0,50.0,MTT,TetrazoliumSalt,85.654,10.1080/01480545.2016.1199563,,,28.33,49.26,mDF,172.11481,1200.0,0.041049999999999996,-1.3866868385445406,0.023608333333333332,-1.6269346715271877,0.26383333333333336,-0.5786703355212877,-0.015333333333333332,,,,0.14342900833333333,-0.8433630042816831,0.0014489939992940344,-2.8389334130649777,,,,,,,,,,,,,,0.00023850358955164867,-3.622505080310482
2590,Fe3O4,Sphere,None,Commercial,Negative,316.6,-18.4,10000.0,A,Mouse,Skin,Fibroblast,Adult,24.0,100.0,MTT,TetrazoliumSalt,76.371,10.1080/01480545.2016.1199563,,,28.33,49.26,mDF,172.11481,2400.0,0.020524999999999998,-1.6877168342085216,0.011804166666666666,-1.9279646671911688,0.13191666666666668,-0.8797003311852689,-0.007666666666666666,,,,0.07171450416666666,-1.1443929999456643,0.0007244969996470172,-3.139963408728959,,,,,,,,,,,,,,0.00011925179477582434,-3.9235350759744634
2591,Fe3O4,Sphere,None,Commercial,Negative,316.6,-18.4,10000.0,A,Mouse,Skin,Fibroblast,Adult,48.0,0.1,MTT,TetrazoliumSalt,41.739,10.1080/01480545.2016.1199563,,,28.33,49.26,mDF,172.11481,4.800000000000001,10.262499999999998,1.0112531701274972,5.902083333333332,0.7710053371448499,65.95833333333333,1.8192696731507498,-3.8333333333333326,,,,35.85725208333333,1.5545770043903544,0.3622484998235086,-0.4409934043929401,,,,,,,,,,,,,,0.05962589738791216,-1.2245650716384446
2592,Fe3O4,Sphere,None,Commercial,Negative,316.6,-18.4,10000.0,A,Mouse,Skin,Fibroblast,Adult,48.0,1.0,MTT,TetrazoliumSalt,76.377,10.1080/01480545.2016.1199563,,,28.33,49.26,mDF,172.11481,48.0,1.0262499999999999,0.011253170127497138,0.5902083333333333,-0.22899466285515002,6.595833333333334,0.8192696731507499,-0.3833333333333333,,,,3.5857252083333333,0.5545770043903545,0.036224849982350864,-1.44099340439294,,,,,,,,,,,,,,0.005962589738791217,-2.2245650716384446
2593,Fe3O4,Sphere,None,Commercial,Negative,316.6,-18.4,10000.0,A,Mouse,Skin,Fibroblast,Adult,48.0,10.0,MTT,TetrazoliumSalt,84.348,10.1080/01480545.2016.1199563,,,28.33,49.26,mDF,172.11481,480.0,0.102625,-0.9887468298725028,0.05902083333333333,-1.22899466285515,0.6595833333333334,-0.18073032684925006,-0.03833333333333333,,,,0.35857252083333335,-0.44542299560964543,0.0036224849982350866,-2.44099340439294,,,,,,,,,,,,,,0.0005962589738791217,-3.2245650716384446
2594,Fe3O4,Sphere,None,Commercial,Negative,316.6,-18.4,10000.0,A,Mouse,Skin,Fibroblast,Adult,48.0,50.0,MTT,TetrazoliumSalt,74.783,10.1080/01480545.2016.1199563,,,28.33,49.26,mDF,465.959015,2400.0,0.020524999999999998,-1.6877168342085216,0.011804166666666666,-1.9279646671911688,0.13191666666666668,-0.8797003311852689,-0.007666666666666666,,,,0.19414958958333334,-0.7118635231806789,0.0007244969996470172,-3.139963408728959,,,,,,,,,,,,,,4.404893851018206e-05,-4.356064552739449
2595,Fe3O4,Sphere,None,Commercial,Negative,316.6,-18.4,10000.0,A,Mouse,Skin,Fibroblast,Adult,48.0,100.0,MTT,TetrazoliumSalt,63.478,10.1080/01480545.2016.1199563,,,28.33,49.26,mDF,465.959015,4800.0,0.010262499999999999,-1.9887468298725028,0.005902083333333333,-2.22899466285515,0.06595833333333334,-1.1807303268492502,-0.003833333333333333,,,,0.09707479479166667,-1.0128935188446602,0.0003622484998235086,-3.44099340439294,,,,,,,,,,,,,,2.202446925509103e-05,-4.65709454840343
2596,C,Sphere,None,Commercial,Negative,142.0,-37.4,10000.0,H,Human,Teeth,Fibroblast,Adult,6.0,0.1,MTT,TetrazoliumSalt,74.644,10.1080/01480545.2016.1199563,,,34.64,,hPDLF,465.959015,0.6000000000000001,,,57.73333333333333,1.7614266329616652,236.66666666666663,2.374137093999413,-62.33333333333332,,,,776.5983583333333,2.8901964681472836,,,,,,,,,,,,,,,,,
2597,C,Sphere,None,Commercial,Negative,142.0,-37.4,10000.0,H,Human,Teeth,Fibroblast,Adult,6.0,1.0,MTT,TetrazoliumSalt,74.217,10.1080/01480545.2016.1199563,,,34.64,,hPDLF,465.959015,6.0,,,5.773333333333333,0.7614266329616654,23.666666666666668,1.3741370939994129,-6.233333333333333,,,,77.65983583333333,1.8901964681472834,,,,,,,,,,,,,,,,,
2598,C,Sphere,None,Commercial,Negative,142.0,-37.4,10000.0,H,Human,Teeth,Fibroblast,Adult,6.0,10.0,MTT,TetrazoliumSalt,77.066,10.1080/01480545.2016.1199563,,,34.64,,hPDLF,465.959015,60.0,,,0.5773333333333334,-0.2385733670383346,2.3666666666666667,0.37413709399941286,-0.6233333333333333,,,,7.765983583333334,0.8901964681472835,,,,,,,,,,,,,,,,,
2599,C,Sphere,None,Commercial,Negative,142.0,-37.4,10000.0,H,Human,Teeth,Fibroblast,Adult,6.0,50.0,MTT,TetrazoliumSalt,78.49,10.1080/01480545.2016.1199563,,,34.64,,hPDLF,465.959015,300.0,,,0.11546666666666666,-0.9375433713743534,0.47333333333333333,-0.32483291033660594,-0.12466666666666666,,,,1.5531967166666667,0.19122646381126465,,,,,,,,,,,,,,,,,
2600,C,Sphere,None,Commercial,Negative,142.0,-37.4,10000.0,H,Human,Teeth,Fibroblast,Adult,6.0,100.0,MTT,TetrazoliumSalt,74.644,10.1080/01480545.2016.1199563,,,34.64,,hPDLF,465.959015,600.0,,,0.05773333333333333,-1.2385733670383345,0.23666666666666666,-0.6258629060005871,-0.06233333333333333,,,,0.7765983583333333,-0.10980353185271653,,,,,,,,,,,,,,,,,
2601,C,Sphere,None,Commercial,Negative,142.0,-37.4,10000.0,H,Human,Teeth,Fibroblast,Adult,24.0,0.1,MTT,TetrazoliumSalt,45.416,10.1080/01480545.2016.1199563,,,34.64,,hPDLF,465.959015,2.4000000000000004,,,14.433333333333332,1.159366641633703,59.16666666666666,1.7720771026714504,-15.58333333333333,,,,194.14958958333332,2.288136476819321,,,,,,,,,,,,,,,,,
2602,C,Sphere,None,Commercial,Negative,142.0,-37.4,10000.0,H,Human,Teeth,Fibroblast,Adult,24.0,1.0,MTT,TetrazoliumSalt,50.776,10.1080/01480545.2016.1199563,,,34.64,,hPDLF,465.959015,24.0,,,1.4433333333333334,0.159366641633703,5.916666666666667,0.7720771026714505,-1.5583333333333333,,,,19.414958958333333,1.288136476819321,,,,,,,,,,,,,,,,,
2603,C,Sphere,None,Commercial,Negative,142.0,-37.4,10000.0,H,Human,Teeth,Fibroblast,Adult,24.0,10.0,MTT,TetrazoliumSalt,52.186,10.1080/01480545.2016.1199563,,,34.64,,hPDLF,465.959015,240.0,,,0.14433333333333334,-0.8406333583662969,0.5916666666666667,-0.22792289732854953,-0.15583333333333332,,,,1.9414958958333335,0.2881364768193211,,,,,,,,,,,,,,,,,
2604,C,Sphere,None,Commercial,Negative,142.0,-37.4,10000.0,H,Human,Teeth,Fibroblast,Adult,24.0,50.0,MTT,TetrazoliumSalt,52.609,10.1080/01480545.2016.1199563,,,34.64,,hPDLF,465.959015,1200.0,,,0.028866666666666665,-1.5396033627023158,0.11833333333333333,-0.9268929016645684,-0.031166666666666665,,,,0.3882991791666667,-0.4108335275166977,,,,,,,,,,,,,,,,,
2605,C,Sphere,None,Commercial,Negative,142.0,-37.4,10000.0,H,Human,Teeth,Fibroblast,Adult,24.0,100.0,MTT,TetrazoliumSalt,48.801,10.1080/01480545.2016.1199563,,,34.64,,hPDLF,465.959015,2400.0,,,0.014433333333333333,-1.840633358366297,0.059166666666666666,-1.2279228973285496,-0.015583333333333333,,,,0.19414958958333334,-0.7118635231806789,,,,,,,,,,,,,,,,,
2606,C,Sphere,None,Commercial,Negative,142.0,-37.4,10000.0,H,Human,Teeth,Fibroblast,Adult,48.0,0.1,MTT,TetrazoliumSalt,59.746,10.1080/01480545.2016.1199563,,,34.64,,hPDLF,465.959015,4.800000000000001,,,7.216666666666666,0.8583366459697218,29.58333333333333,1.471047107007469,-7.791666666666665,,,,97.07479479166666,1.9871064811553398,,,,,,,,,,,,,,,,,
2607,C,Sphere,None,Commercial,Negative,142.0,-37.4,10000.0,H,Human,Teeth,Fibroblast,Adult,48.0,1.0,MTT,TetrazoliumSalt,63.559,10.1080/01480545.2016.1199563,,,34.64,,hPDLF,465.959015,48.0,,,0.7216666666666667,-0.1416633540302782,2.9583333333333335,0.47104710700746927,-0.7791666666666667,,,,9.707479479166667,0.9871064811553398,,,,,,,,,,,,,,,,,
2608,C,Sphere,None,Commercial,Negative,142.0,-37.4,10000.0,H,Human,Teeth,Fibroblast,Adult,48.0,10.0,MTT,TetrazoliumSalt,56.921,10.1080/01480545.2016.1199563,,,34.64,,hPDLF,465.959015,480.0,,,0.07216666666666667,-1.141663354030278,0.29583333333333334,-0.5289528929925307,-0.07791666666666666,,,,0.9707479479166667,-0.012893518844660095,,,,,,,,,,,,,,,,,
2609,C,Sphere,None,Commercial,Negative,142.0,-37.4,10000.0,H,Human,Teeth,Fibroblast,Adult,48.0,50.0,MTT,TetrazoliumSalt,51.695,10.1080/01480545.2016.1199563,,,34.64,,hPDLF,465.959015,2400.0,,,0.014433333333333333,-1.840633358366297,0.059166666666666666,-1.2279228973285496,-0.015583333333333333,,,,0.19414958958333334,-0.7118635231806789,,,,,,,,,,,,,,,,,
2610,C,Sphere,None,Commercial,Negative,142.0,-37.4,10000.0,H,Human,Teeth,Fibroblast,Adult,48.0,100.0,MTT,TetrazoliumSalt,62.571,10.1080/01480545.2016.1199563,,,34.64,,hPDLF,465.959015,4800.0,,,0.007216666666666666,-2.1416633540302783,0.029583333333333333,-1.5289528929925307,-0.007791666666666666,,,,0.09707479479166667,-1.0128935188446602,,,,,,,,,,,,,,,,,
2611,C,Nanotube,None,Commercial,Positive,112.9,12.9,10000.0,H,Human,Teeth,Fibroblast,Adult,6.0,0.1,MTT,TetrazoliumSalt,81.339,10.1080/01480545.2016.1199563,,,9.0,,hPDLF,465.959015,0.6000000000000001,,,14.999999999999998,1.1760912590556811,188.16666666666666,2.274542691541324,21.499999999999996,1.3324384599156052,,,776.5983583333333,2.8901964681472836,,,,,,,,,,,,,,,,,
